date,amount,vendor,classes
2023-01-14,2869.74,CoffeeRoasters,SERVER_ROOM
2023-01-14,9042.52,SnackVending,SERVER_ROOM
2023-01-15,809.65,CoffeeRoasters,EMPLOYEE_LOUNGE
2023-01-15,7802.53,CloudSystems,EMPLOYEE_LOUNGE
2023-01-15,809.95,SecureNet,EMPLOYEE_LOUNGE
2023-01-15,589.72,SecureNet,HR
2023-01-15,1741.82,CloudSystems,HR
2023-01-15,1004.08,OfficeDepot,MARKETING
2023-01-15,4522.87,SecureNet,SERVER_ROOM
2023-01-15,9462.26,CloudSystems,SERVER_ROOM
2023-01-16,1262.96,CoffeeRoasters,EMPLOYEE_LOUNGE
2023-01-16,2083.29,OfficeDepot,EMPLOYEE_LOUNGE
2023-01-16,982.4,SecureNet,HR
2023-01-16,380.78,CloudSystems,HR
2023-01-16,3396.98,CoffeeRoasters,MARKETING
2023-01-16,675.33,SnackVending,MARKETING
2023-01-16,2093.61,CoffeeRoasters,SERVER_ROOM
2023-01-16,1128.51,SnackVending,SERVER_ROOM
2023-01-17,5449.81,OfficeDepot,EMPLOYEE_LOUNGE
2023-01-17,6760.66,SnackVending,EMPLOYEE_LOUNGE
2023-01-17,2075.93,SecureNet,EMPLOYEE_LOUNGE
2023-01-17,13187.28,CoffeeRoasters,HR
2023-01-17,368.12,FurnitureDirect,MARKETING
2023-01-17,2385.87,SnackVending,MARKETING
2023-01-17,2165.45,SnackVending,SERVER_ROOM
2023-01-17,958.98,CloudSystems,SERVER_ROOM
2023-01-18,10806.96,OfficeDepot,EMPLOYEE_LOUNGE
2023-01-18,869.0,SnackVending,EMPLOYEE_LOUNGE
2023-01-18,754.47,CloudSystems,EMPLOYEE_LOUNGE
2023-01-18,2136.34,SnackVending,HR
2023-01-18,2410.0,CloudSystems,HR
2023-01-18,4026.46,FurnitureDirect,MARKETING
2023-01-18,236.0,OfficeDepot,MARKETING
2023-01-18,2740.05,CloudSystems,MARKETING
2023-01-18,1246.41,OfficeDepot,SERVER_ROOM
2023-01-19,14416.29,SecureNet,EMPLOYEE_LOUNGE
2023-01-19,10527.01,OfficeDepot,EMPLOYEE_LOUNGE
2023-01-19,7860.54,CloudSystems,EMPLOYEE_LOUNGE
2023-01-19,4353.25,FurnitureDirect,HR
2023-01-19,11973.38,SecureNet,HR
2023-01-19,2024.95,CoffeeRoasters,MARKETING
2023-01-19,1471.81,SnackVending,MARKETING
2023-01-19,488.62,FurnitureDirect,SERVER_ROOM
2023-01-19,12555.36,SnackVending,SERVER_ROOM
2023-01-20,424.74,FurnitureDirect,EMPLOYEE_LOUNGE
2023-01-20,1686.87,CloudSystems,EMPLOYEE_LOUNGE
2023-01-20,1284.43,CoffeeRoasters,HR
2023-01-20,652.67,SnackVending,HR
2023-01-20,2589.74,FurnitureDirect,MARKETING
2023-01-20,5392.2,OfficeDepot,MARKETING
2023-01-20,3291.17,SecureNet,SERVER_ROOM
2023-01-20,507.56,CloudSystems,SERVER_ROOM
2023-01-21,1204.32,CoffeeRoasters,EMPLOYEE_LOUNGE
2023-01-21,4525.87,FurnitureDirect,EMPLOYEE_LOUNGE
2023-01-21,2345.27,CloudSystems,EMPLOYEE_LOUNGE
2023-01-21,918.47,CoffeeRoasters,HR
2023-01-21,3425.73,SnackVending,HR
2023-01-21,17047.41,SecureNet,HR
2023-01-21,2266.06,OfficeDepot,MARKETING
2023-01-21,3369.11,FurnitureDirect,SERVER_ROOM
2023-01-21,404.62,OfficeDepot,SERVER_ROOM
2023-01-21,1614.19,CloudSystems,SERVER_ROOM
2023-01-22,585.13,CoffeeRoasters,EMPLOYEE_LOUNGE
2023-01-22,789.13,FurnitureDirect,EMPLOYEE_LOUNGE
2023-01-22,1534.05,CloudSystems,EMPLOYEE_LOUNGE
2023-01-22,2874.44,SecureNet,HR
2023-01-22,5254.93,CloudSystems,HR
2023-01-22,1199.25,SnackVending,MARKETING
2023-01-22,2163.36,CloudSystems,MARKETING
2023-01-22,1348.47,CoffeeRoasters,SERVER_ROOM
2023-01-22,7390.57,SnackVending,SERVER_ROOM
2023-01-23,836.17,CoffeeRoasters,EMPLOYEE_LOUNGE
2023-01-23,236.26,SnackVending,EMPLOYEE_LOUNGE
2023-01-23,336.63,SecureNet,HR
2023-01-23,3957.73,CloudSystems,HR
2023-01-23,251.08,SecureNet,MARKETING
2023-01-23,363.8,CoffeeRoasters,MARKETING
2023-01-23,3117.55,CloudSystems,MARKETING
2023-01-23,3698.29,CoffeeRoasters,SERVER_ROOM
2023-01-24,217.67,FurnitureDirect,EMPLOYEE_LOUNGE
2023-01-24,528.1,SnackVending,EMPLOYEE_LOUNGE
2023-01-24,3113.33,SecureNet,EMPLOYEE_LOUNGE
2023-01-24,400.65,SecureNet,HR
2023-01-24,9766.35,CloudSystems,HR
2023-01-24,300.75,CoffeeRoasters,MARKETING
2023-01-24,16339.09,CoffeeRoasters,SERVER_ROOM
2023-01-24,4462.87,OfficeDepot,SERVER_ROOM
2023-01-24,740.87,SnackVending,SERVER_ROOM
2023-01-25,1154.62,OfficeDepot,EMPLOYEE_LOUNGE
2023-01-25,1070.45,CoffeeRoasters,HR
2023-01-25,1022.16,OfficeDepot,HR
2023-01-25,4278.62,CloudSystems,HR
2023-01-25,1253.31,CoffeeRoasters,MARKETING
2023-01-25,2143.1,SecureNet,MARKETING
2023-01-25,3531.07,SecureNet,SERVER_ROOM
2023-01-25,20639.81,CloudSystems,SERVER_ROOM
2023-01-26,434.06,CoffeeRoasters,EMPLOYEE_LOUNGE
2023-01-26,1631.93,FurnitureDirect,EMPLOYEE_LOUNGE
2023-01-26,1810.27,OfficeDepot,EMPLOYEE_LOUNGE
2023-01-26,7322.1,CloudSystems,HR
2023-01-26,361.72,SnackVending,MARKETING
2023-01-26,4108.73,FurnitureDirect,SERVER_ROOM
2023-01-26,7745.1,SnackVending,SERVER_ROOM
2023-01-26,615.82,CloudSystems,SERVER_ROOM
2023-01-27,511.63,CoffeeRoasters,EMPLOYEE_LOUNGE
2023-01-27,2857.84,OfficeDepot,EMPLOYEE_LOUNGE
2023-01-27,2142.43,CloudSystems,EMPLOYEE_LOUNGE
2023-01-27,2393.04,CoffeeRoasters,HR
2023-01-27,2753.86,SnackVending,HR
2023-01-27,29749.48,CoffeeRoasters,MARKETING
2023-01-27,22137.42,SnackVending,MARKETING
2023-01-27,15705.5,CloudSystems,MARKETING
2023-01-27,893.55,SecureNet,SERVER_ROOM
2023-01-28,2527.7,CoffeeRoasters,EMPLOYEE_LOUNGE
2023-01-28,2761.67,OfficeDepot,EMPLOYEE_LOUNGE
2023-01-28,340.68,FurnitureDirect,HR
2023-01-28,1603.89,SecureNet,HR
2023-01-28,3171.57,FurnitureDirect,MARKETING
2023-01-28,1001.44,OfficeDepot,MARKETING
2023-01-28,2544.26,SnackVending,MARKETING
2023-01-28,1349.55,OfficeDepot,SERVER_ROOM
2023-01-28,705.14,SnackVending,SERVER_ROOM
2023-01-28,223.89,SecureNet,SERVER_ROOM
2023-01-29,6297.96,SecureNet,EMPLOYEE_LOUNGE
2023-01-29,3247.25,FurnitureDirect,HR
2023-01-29,2820.55,SecureNet,HR
2023-01-29,807.89,CloudSystems,MARKETING
2023-01-29,1203.63,CoffeeRoasters,SERVER_ROOM
2023-01-29,3294.9,SnackVending,SERVER_ROOM
2023-01-30,2630.37,CoffeeRoasters,EMPLOYEE_LOUNGE
2023-01-30,11045.16,FurnitureDirect,EMPLOYEE_LOUNGE
2023-01-30,25386.39,OfficeDepot,EMPLOYEE_LOUNGE
2023-01-30,2695.84,SnackVending,HR
2023-01-30,1411.48,CloudSystems,MARKETING
2023-01-30,404.26,SnackVending,MARKETING
2023-01-30,6899.98,SecureNet,MARKETING
2023-01-30,6651.09,CoffeeRoasters,SERVER_ROOM
2023-01-30,17151.81,OfficeDepot,SERVER_ROOM
2023-01-31,2312.53,SecureNet,EMPLOYEE_LOUNGE
2023-01-31,6369.58,CloudSystems,EMPLOYEE_LOUNGE
2023-01-31,5995.04,CoffeeRoasters,HR
2023-01-31,5356.1,SnackVending,HR
2023-01-31,427.36,SecureNet,MARKETING
2023-01-31,1389.43,CloudSystems,MARKETING
2023-01-31,6094.02,CoffeeRoasters,SERVER_ROOM
2023-01-31,6616.41,CloudSystems,SERVER_ROOM
2023-01-31,418.0,SecureNet,SERVER_ROOM
2023-02-01,598.01,SecureNet,EMPLOYEE_LOUNGE
2023-02-01,895.4,CloudSystems,EMPLOYEE_LOUNGE
2023-02-01,821.18,CloudSystems,HR
2023-02-01,752.04,SecureNet,HR
2023-02-01,515.55,SecureNet,MARKETING
2023-02-01,6901.72,CloudSystems,MARKETING
2023-02-01,7197.48,SnackVending,SERVER_ROOM
2023-02-01,1218.82,CloudSystems,SERVER_ROOM
2023-02-02,6619.62,SnackVending,EMPLOYEE_LOUNGE
2023-02-02,1183.15,SecureNet,HR
2023-02-02,1835.74,CloudSystems,HR
2023-02-02,2277.75,CoffeeRoasters,MARKETING
2023-02-02,3939.25,SnackVending,MARKETING
2023-02-02,1341.87,CoffeeRoasters,SERVER_ROOM
2023-02-02,659.49,SnackVending,SERVER_ROOM
2023-02-03,294.75,CoffeeRoasters,EMPLOYEE_LOUNGE
2023-02-03,881.4,CloudSystems,EMPLOYEE_LOUNGE
2023-02-03,1265.86,OfficeDepot,HR
2023-02-03,687.32,SnackVending,HR
2023-02-03,3739.29,CloudSystems,MARKETING
2023-02-03,19426.56,CoffeeRoasters,SERVER_ROOM
2023-02-03,247.2,SnackVending,SERVER_ROOM
2023-02-04,1811.19,FurnitureDirect,EMPLOYEE_LOUNGE
2023-02-04,788.23,CloudSystems,EMPLOYEE_LOUNGE
2023-02-04,3027.39,CoffeeRoasters,HR
2023-02-04,1369.85,SnackVending,HR
2023-02-04,467.54,SnackVending,MARKETING
2023-02-04,539.25,SnackVending,SERVER_ROOM
2023-02-05,4806.58,SecureNet,EMPLOYEE_LOUNGE
2023-02-05,2732.07,CloudSystems,EMPLOYEE_LOUNGE
2023-02-05,918.49,CoffeeRoasters,HR
2023-02-05,467.51,SnackVending,HR
2023-02-05,2785.89,CoffeeRoasters,MARKETING
2023-02-05,8342.32,FurnitureDirect,MARKETING
2023-02-05,1274.65,SnackVending,MARKETING
2023-02-05,1597.12,CoffeeRoasters,SERVER_ROOM
2023-02-05,1821.71,SnackVending,SERVER_ROOM
2023-02-06,3906.28,OfficeDepot,EMPLOYEE_LOUNGE
2023-02-06,3833.19,SecureNet,HR
2023-02-06,1036.7,CloudSystems,HR
2023-02-06,3466.03,SecureNet,MARKETING
2023-02-06,835.14,CloudSystems,MARKETING
2023-02-06,2086.24,CoffeeRoasters,SERVER_ROOM
2023-02-06,1677.2,OfficeDepot,SERVER_ROOM
2023-02-07,3051.08,CoffeeRoasters,EMPLOYEE_LOUNGE
2023-02-07,1166.5,CloudSystems,EMPLOYEE_LOUNGE
2023-02-07,1558.01,CoffeeRoasters,HR
2023-02-07,7105.84,CloudSystems,HR
2023-02-07,827.89,SecureNet,HR
2023-02-07,4853.91,FurnitureDirect,MARKETING
2023-02-07,1177.86,CoffeeRoasters,SERVER_ROOM
2023-02-08,543.58,OfficeDepot,EMPLOYEE_LOUNGE
2023-02-08,7869.02,SnackVending,EMPLOYEE_LOUNGE
2023-02-08,2131.16,CoffeeRoasters,HR
2023-02-08,1830.71,FurnitureDirect,HR
2023-02-08,1160.34,SecureNet,HR
2023-02-08,1570.84,OfficeDepot,MARKETING
2023-02-08,2627.16,CoffeeRoasters,SERVER_ROOM
2023-02-08,1097.72,SnackVending,SERVER_ROOM
2023-02-09,428.67,SecureNet,EMPLOYEE_LOUNGE
2023-02-09,1004.46,CloudSystems,EMPLOYEE_LOUNGE
2023-02-09,941.53,SecureNet,HR
2023-02-09,3296.69,FurnitureDirect,MARKETING
2023-02-09,1655.43,SnackVending,MARKETING
2023-02-09,1694.02,CoffeeRoasters,SERVER_ROOM
2023-02-09,469.11,SnackVending,SERVER_ROOM
2023-02-10,993.16,FurnitureDirect,EMPLOYEE_LOUNGE
2023-02-10,594.33,OfficeDepot,EMPLOYEE_LOUNGE
2023-02-10,3992.41,OfficeDepot,HR
2023-02-10,11305.06,FurnitureDirect,MARKETING
2023-02-10,1051.32,OfficeDepot,MARKETING
2023-02-10,1744.07,OfficeDepot,SERVER_ROOM
2023-02-10,3109.23,SnackVending,SERVER_ROOM
2023-02-11,803.19,FurnitureDirect,EMPLOYEE_LOUNGE
2023-02-11,312.82,OfficeDepot,HR
2023-02-11,1272.4,CoffeeRoasters,MARKETING
2023-02-11,3093.59,OfficeDepot,MARKETING
2023-02-11,2559.2,CloudSystems,MARKETING
2023-02-11,941.54,CoffeeRoasters,SERVER_ROOM
2023-02-11,6116.13,SnackVending,SERVER_ROOM
2023-02-11,599.34,SecureNet,SERVER_ROOM
2023-02-12,1161.2,FurnitureDirect,EMPLOYEE_LOUNGE
2023-02-12,1202.01,FurnitureDirect,HR
2023-02-12,2753.05,SecureNet,MARKETING
2023-02-12,867.2,CloudSystems,MARKETING
2023-02-12,1584.28,SecureNet,SERVER_ROOM
2023-02-12,753.82,CloudSystems,SERVER_ROOM
2023-02-13,6381.14,OfficeDepot,EMPLOYEE_LOUNGE
2023-02-13,3689.47,FurnitureDirect,HR
2023-02-13,3589.7,SecureNet,HR
2023-02-13,1223.89,CoffeeRoasters,MARKETING
2023-02-13,1196.83,SnackVending,MARKETING
2023-02-13,2026.13,FurnitureDirect,SERVER_ROOM
2023-02-13,526.8,SecureNet,SERVER_ROOM
2023-02-14,1819.68,CoffeeRoasters,EMPLOYEE_LOUNGE
2023-02-14,1280.41,CloudSystems,EMPLOYEE_LOUNGE
2023-02-14,1171.05,CoffeeRoasters,HR
2023-02-14,4672.87,CoffeeRoasters,MARKETING
2023-02-14,3980.48,FurnitureDirect,SERVER_ROOM
2023-02-15,590.3,SecureNet,EMPLOYEE_LOUNGE
2023-02-15,970.84,CloudSystems,EMPLOYEE_LOUNGE
2023-02-15,2871.39,CoffeeRoasters,HR
2023-02-15,1534.66,SnackVending,HR
2023-02-15,425.16,SecureNet,MARKETING
2023-02-15,978.38,CloudSystems,MARKETING
2023-02-15,759.67,SecureNet,SERVER_ROOM
2023-02-15,2118.75,CloudSystems,SERVER_ROOM
2023-02-16,2095.15,SecureNet,EMPLOYEE_LOUNGE
2023-02-16,1203.28,OfficeDepot,EMPLOYEE_LOUNGE
2023-02-16,884.68,CloudSystems,EMPLOYEE_LOUNGE
2023-02-16,7422.47,FurnitureDirect,HR
2023-02-16,6340.06,CloudSystems,HR
2023-02-16,2476.11,OfficeDepot,MARKETING
2023-02-16,905.85,SnackVending,MARKETING
2023-02-16,1276.71,CloudSystems,MARKETING
2023-02-16,2351.62,OfficeDepot,SERVER_ROOM
2023-02-16,2498.65,SnackVending,SERVER_ROOM
2023-02-16,328.52,SecureNet,SERVER_ROOM
2023-02-17,921.15,OfficeDepot,EMPLOYEE_LOUNGE
2023-02-17,607.65,SnackVending,EMPLOYEE_LOUNGE
2023-02-17,2026.85,CoffeeRoasters,HR
2023-02-17,15079.98,SnackVending,HR
2023-02-17,1890.95,CoffeeRoasters,MARKETING
2023-02-17,3019.45,CoffeeRoasters,SERVER_ROOM
2023-02-17,391.6,SnackVending,SERVER_ROOM
2023-02-18,24268.83,CoffeeRoasters,EMPLOYEE_LOUNGE
2023-02-18,16848.01,SnackVending,EMPLOYEE_LOUNGE
2023-02-18,6541.3,CoffeeRoasters,HR
2023-02-18,2908.56,FurnitureDirect,HR
2023-02-18,2845.06,SecureNet,HR
2023-02-18,1643.9,SecureNet,MARKETING
2023-02-18,3597.51,CloudSystems,MARKETING
2023-02-18,657.61,SecureNet,SERVER_ROOM
2023-02-19,5545.22,CoffeeRoasters,EMPLOYEE_LOUNGE
2023-02-19,1280.16,OfficeDepot,EMPLOYEE_LOUNGE
2023-02-19,4388.19,CloudSystems,EMPLOYEE_LOUNGE
2023-02-19,2070.31,CoffeeRoasters,HR
2023-02-19,1682.31,OfficeDepot,HR
2023-02-19,361.19,OfficeDepot,MARKETING
2023-02-19,3617.85,SecureNet,MARKETING
2023-02-19,5124.53,CoffeeRoasters,SERVER_ROOM
2023-02-20,3312.61,CoffeeRoasters,EMPLOYEE_LOUNGE
2023-02-20,1213.77,SnackVending,EMPLOYEE_LOUNGE
2023-02-20,1581.47,CloudSystems,EMPLOYEE_LOUNGE
2023-02-20,2260.47,CoffeeRoasters,HR
2023-02-20,2485.77,FurnitureDirect,HR
2023-02-20,9929.57,CloudSystems,HR
2023-02-20,6636.5,SecureNet,MARKETING
2023-02-20,2585.18,CloudSystems,MARKETING
2023-02-20,6832.44,FurnitureDirect,SERVER_ROOM
2023-02-21,7255.58,FurnitureDirect,EMPLOYEE_LOUNGE
2023-02-21,1205.12,SnackVending,EMPLOYEE_LOUNGE
2023-02-21,4087.23,OfficeDepot,HR
2023-02-21,3172.32,CloudSystems,HR
2023-02-21,7034.95,SecureNet,MARKETING
2023-02-21,1128.0,CloudSystems,MARKETING
2023-02-21,5685.0,CoffeeRoasters,SERVER_ROOM
2023-02-21,2016.95,SnackVending,SERVER_ROOM
2023-02-22,1371.49,SecureNet,EMPLOYEE_LOUNGE
2023-02-22,806.55,CloudSystems,EMPLOYEE_LOUNGE
2023-02-22,1649.78,SecureNet,HR
2023-02-22,1347.47,CloudSystems,HR
2023-02-22,1121.31,CoffeeRoasters,MARKETING
2023-02-22,4173.84,SnackVending,MARKETING
2023-02-22,1487.61,FurnitureDirect,SERVER_ROOM
2023-02-22,2361.91,SecureNet,SERVER_ROOM
2023-02-23,1710.5,CoffeeRoasters,EMPLOYEE_LOUNGE
2023-02-23,2142.41,OfficeDepot,EMPLOYEE_LOUNGE
2023-02-23,1913.92,SnackVending,EMPLOYEE_LOUNGE
2023-02-23,1930.39,CoffeeRoasters,HR
2023-02-23,1139.83,OfficeDepot,HR
2023-02-23,393.21,SecureNet,MARKETING
2023-02-23,11744.7,CloudSystems,MARKETING
2023-02-23,2462.79,CoffeeRoasters,SERVER_ROOM
2023-02-23,1514.67,SnackVending,SERVER_ROOM
2023-02-24,2102.01,CoffeeRoasters,EMPLOYEE_LOUNGE
2023-02-24,5732.28,SnackVending,EMPLOYEE_LOUNGE
2023-02-24,2182.28,SecureNet,HR
2023-02-24,9419.2,CloudSystems,HR
2023-02-24,590.03,CoffeeRoasters,MARKETING
2023-02-24,1149.31,SnackVending,MARKETING
2023-02-24,1923.3,FurnitureDirect,SERVER_ROOM
2023-02-24,1281.7,SnackVending,SERVER_ROOM
2023-02-24,3259.09,SecureNet,SERVER_ROOM
2023-02-25,5943.31,FurnitureDirect,EMPLOYEE_LOUNGE
2023-02-25,2271.0,OfficeDepot,EMPLOYEE_LOUNGE
2023-02-25,1429.26,SecureNet,EMPLOYEE_LOUNGE
2023-02-25,12284.57,OfficeDepot,HR
2023-02-25,1228.42,SecureNet,MARKETING
2023-02-25,1720.76,CloudSystems,MARKETING
2023-02-25,326.26,SnackVending,SERVER_ROOM
2023-02-25,2247.24,CloudSystems,SERVER_ROOM
2023-02-26,502.61,FurnitureDirect,EMPLOYEE_LOUNGE
2023-02-26,828.36,OfficeDepot,EMPLOYEE_LOUNGE
2023-02-26,9119.0,SnackVending,EMPLOYEE_LOUNGE
2023-02-26,5145.17,SnackVending,HR
2023-02-26,2133.2,CloudSystems,MARKETING
2023-02-26,7462.15,SnackVending,MARKETING
2023-02-26,5114.37,SecureNet,MARKETING
2023-02-26,3667.02,CoffeeRoasters,SERVER_ROOM
2023-02-26,9695.46,FurnitureDirect,SERVER_ROOM
2023-02-26,747.53,OfficeDepot,SERVER_ROOM
2023-02-27,4527.37,SecureNet,EMPLOYEE_LOUNGE
2023-02-27,732.45,CloudSystems,EMPLOYEE_LOUNGE
2023-02-27,904.84,FurnitureDirect,HR
2023-02-27,1930.15,SnackVending,HR
2023-02-27,3482.81,SecureNet,HR
2023-02-27,5177.49,CoffeeRoasters,MARKETING
2023-02-27,1151.88,SnackVending,MARKETING
2023-02-27,270.75,CoffeeRoasters,SERVER_ROOM
2023-02-27,1535.12,OfficeDepot,SERVER_ROOM
2023-02-28,4360.08,OfficeDepot,EMPLOYEE_LOUNGE
2023-02-28,4388.77,SecureNet,HR
2023-02-28,6550.98,CloudSystems,HR
2023-02-28,1079.9,SnackVending,MARKETING
2023-02-28,834.35,CoffeeRoasters,SERVER_ROOM
2023-02-28,2524.61,FurnitureDirect,SERVER_ROOM
2023-02-28,450.24,OfficeDepot,SERVER_ROOM
2023-03-01,482.64,CoffeeRoasters,EMPLOYEE_LOUNGE
2023-03-01,4980.25,SnackVending,EMPLOYEE_LOUNGE
2023-03-01,886.87,CoffeeRoasters,HR
2023-03-01,891.25,SnackVending,HR
2023-03-01,1342.3,SnackVending,MARKETING
2023-03-01,2250.84,CloudSystems,MARKETING
2023-03-01,1430.58,SecureNet,SERVER_ROOM
2023-03-01,3010.26,CloudSystems,SERVER_ROOM
2023-03-02,446.5,SecureNet,EMPLOYEE_LOUNGE
2023-03-02,1552.43,CloudSystems,EMPLOYEE_LOUNGE
2023-03-02,12335.88,OfficeDepot,HR
2023-03-02,834.67,SnackVending,HR
2023-03-02,2953.72,SecureNet,HR
2023-03-02,260.02,CoffeeRoasters,MARKETING
2023-03-02,3179.81,SnackVending,MARKETING
2023-03-02,5802.85,CoffeeRoasters,SERVER_ROOM
2023-03-03,1436.79,CoffeeRoasters,EMPLOYEE_LOUNGE
2023-03-03,1142.92,SnackVending,EMPLOYEE_LOUNGE
2023-03-03,6906.15,CoffeeRoasters,HR
2023-03-03,1770.26,OfficeDepot,HR
2023-03-03,362.04,SecureNet,HR
2023-03-03,836.17,OfficeDepot,MARKETING
2023-03-03,1503.5,SecureNet,MARKETING
2023-03-03,759.59,SecureNet,SERVER_ROOM
2023-03-03,2660.83,CloudSystems,SERVER_ROOM
2023-03-04,321.29,OfficeDepot,EMPLOYEE_LOUNGE
2023-03-04,2981.83,SnackVending,EMPLOYEE_LOUNGE
2023-03-04,1258.04,SnackVending,HR
