date,amount,vendor,classes
2023-01-08,1265.7,PharmaCorp,ICU
2023-01-08,956.47,LinenServices,LAB
2023-01-08,3010.36,LabQuip,LAB
2023-01-08,1130.16,SterilePro,LAB
2023-01-08,1118.94,LinenServices,PHARMACY
2023-01-08,2997.73,OxygenFlow,PHARMACY
2023-01-09,22176.15,LabQuip,GENERAL_WARD
2023-01-09,2997.88,LabQuip,ICU
2023-01-09,3395.65,SterilePro,ICU
2023-01-09,2837.4,LabQuip,LAB
2023-01-09,4320.71,SterilePro,LAB
2023-01-09,9203.8,LabQuip,PHARMACY
2023-01-09,1262.17,SterilePro,PHARMACY
2023-01-10,1749.46,LabQuip,GENERAL_WARD
2023-01-10,1029.48,SterilePro,GENERAL_WARD
2023-01-10,310.16,LinenServices,ICU
2023-01-10,1499.13,SterilePro,LAB
2023-01-10,1406.23,OxygenFlow,PHARMACY
2023-01-10,829.73,PharmaCorp,PHARMACY
2023-01-10,7750.97,SterilePro,PHARMACY
2023-01-11,1287.18,MedTech Solutions,GENERAL_WARD
2023-01-11,626.5,PharmaCorp,GENERAL_WARD
2023-01-11,1903.48,LabQuip,ICU
2023-01-11,321.09,SterilePro,ICU
2023-01-11,1371.73,LabQuip,LAB
2023-01-11,1503.74,SterilePro,LAB
2023-01-11,5959.3,LabQuip,PHARMACY
2023-01-11,5572.86,SterilePro,PHARMACY
2023-01-12,759.8,LabQuip,GENERAL_WARD
2023-01-12,767.21,SterilePro,GENERAL_WARD
2023-01-12,3978.62,LabQuip,ICU
2023-01-12,1298.22,PharmaCorp,ICU
2023-01-12,2202.52,SterilePro,ICU
2023-01-12,2380.3,OxygenFlow,LAB
2023-01-12,11900.36,LinenServices,PHARMACY
2023-01-12,2870.4,OxygenFlow,PHARMACY
2023-01-13,562.63,LabQuip,GENERAL_WARD
2023-01-13,4212.38,SterilePro,GENERAL_WARD
2023-01-13,1104.33,LabQuip,ICU
2023-01-13,1391.61,SterilePro,ICU
2023-01-13,2092.3,LabQuip,LAB
2023-01-13,1894.34,SterilePro,LAB
2023-01-13,5600.96,LinenServices,PHARMACY
2023-01-13,1721.74,LabQuip,PHARMACY
2023-01-14,1305.27,MedTech Solutions,GENERAL_WARD
2023-01-14,4837.74,PharmaCorp,GENERAL_WARD
2023-01-14,4771.56,LabQuip,ICU
2023-01-14,3885.61,SterilePro,ICU
2023-01-14,1521.81,LabQuip,LAB
2023-01-14,4400.96,MedTech Solutions,LAB
2023-01-14,958.85,LinenServices,PHARMACY
2023-01-14,250.51,SterilePro,PHARMACY
2023-01-15,2274.74,MedTech Solutions,GENERAL_WARD
2023-01-15,2629.64,PharmaCorp,GENERAL_WARD
2023-01-15,1669.34,LabQuip,ICU
2023-01-15,7402.7,SterilePro,ICU
2023-01-15,14754.65,LabQuip,LAB
2023-01-15,3624.93,SterilePro,LAB
2023-01-15,2377.14,MedTech Solutions,PHARMACY
2023-01-15,2187.97,PharmaCorp,PHARMACY
2023-01-16,1180.6,LabQuip,GENERAL_WARD
2023-01-16,994.35,SterilePro,GENERAL_WARD
2023-01-16,1015.5,LinenServices,ICU
2023-01-16,2339.26,OxygenFlow,ICU
2023-01-16,1244.74,SterilePro,ICU
2023-01-16,867.35,PharmaCorp,LAB
2023-01-16,593.31,PharmaCorp,PHARMACY
2023-01-17,2136.62,LabQuip,GENERAL_WARD
2023-01-17,1237.99,SterilePro,GENERAL_WARD
2023-01-17,3065.19,MedTech Solutions,ICU
2023-01-17,2480.95,PharmaCorp,ICU
2023-01-17,3324.74,LabQuip,LAB
2023-01-17,6960.73,SterilePro,LAB
2023-01-17,1424.79,LinenServices,PHARMACY
2023-01-17,4046.54,MedTech Solutions,PHARMACY
2023-01-18,2082.0,MedTech Solutions,GENERAL_WARD
2023-01-18,623.61,PharmaCorp,GENERAL_WARD
2023-01-18,4383.55,MedTech Solutions,ICU
2023-01-18,3342.48,LabQuip,LAB
2023-01-18,310.76,SterilePro,LAB
2023-01-18,1404.34,LabQuip,PHARMACY
2023-01-18,15124.99,SterilePro,PHARMACY
2023-01-19,217.89,LabQuip,GENERAL_WARD
2023-01-19,1632.09,SterilePro,GENERAL_WARD
2023-01-19,1718.04,MedTech Solutions,ICU
2023-01-19,630.23,SterilePro,ICU
2023-01-19,2046.38,LabQuip,LAB
2023-01-19,1954.11,SterilePro,LAB
2023-01-19,1678.68,OxygenFlow,PHARMACY
2023-01-19,856.45,PharmaCorp,PHARMACY
2023-01-20,489.18,OxygenFlow,GENERAL_WARD
2023-01-20,1678.14,SterilePro,GENERAL_WARD
2023-01-20,1318.72,LabQuip,GENERAL_WARD
2023-01-20,3232.67,LabQuip,ICU
2023-01-20,5042.46,OxygenFlow,ICU
2023-01-20,7921.55,OxygenFlow,LAB
2023-01-20,3424.64,SterilePro,LAB
2023-01-20,382.9,LabQuip,PHARMACY
2023-01-20,11822.38,SterilePro,PHARMACY
2023-01-21,1243.48,LabQuip,GENERAL_WARD
2023-01-21,3345.82,SterilePro,GENERAL_WARD
2023-01-21,267.26,MedTech Solutions,ICU
2023-01-21,9408.07,PharmaCorp,ICU
2023-01-21,241.34,LinenServices,LAB
2023-01-21,1912.92,MedTech Solutions,LAB
2023-01-21,12455.1,LabQuip,PHARMACY
2023-01-21,516.99,SterilePro,PHARMACY
2023-01-22,544.76,LinenServices,GENERAL_WARD
2023-01-22,1795.01,LabQuip,GENERAL_WARD
2023-01-22,31607.95,MedTech Solutions,ICU
2023-01-22,20006.3,PharmaCorp,ICU
2023-01-22,2367.28,MedTech Solutions,LAB
2023-01-22,394.73,PharmaCorp,LAB
2023-01-22,15317.85,OxygenFlow,PHARMACY
2023-01-22,11474.57,MedTech Solutions,PHARMACY
2023-01-22,10224.56,LabQuip,PHARMACY
2023-01-23,3626.72,OxygenFlow,GENERAL_WARD
2023-01-23,204.87,OxygenFlow,ICU
2023-01-23,749.49,LabQuip,ICU
2023-01-23,325.35,MedTech Solutions,LAB
2023-01-23,3051.95,PharmaCorp,LAB
2023-01-23,3233.29,PharmaCorp,PHARMACY
2023-01-23,777.6,MedTech Solutions,PHARMACY
2023-01-23,4189.45,SterilePro,PHARMACY
2023-01-24,998.68,PharmaCorp,GENERAL_WARD
2023-01-24,2453.42,PharmaCorp,ICU
2023-01-24,3305.97,LabQuip,LAB
2023-01-24,2881.01,SterilePro,LAB
2023-01-24,4023.42,LabQuip,PHARMACY
2023-01-24,1147.74,SterilePro,PHARMACY
2023-01-25,4435.79,LabQuip,GENERAL_WARD
2023-01-25,5287.34,SterilePro,GENERAL_WARD
2023-01-25,36505.49,LabQuip,ICU
2023-01-25,24164.23,SterilePro,ICU
2023-01-25,8782.79,LabQuip,LAB
2023-01-25,1472.21,PharmaCorp,LAB
2023-01-25,2061.46,SterilePro,LAB
2023-01-25,501.29,LinenServices,PHARMACY
2023-01-25,227.94,OxygenFlow,PHARMACY
2023-01-25,1404.6,PharmaCorp,PHARMACY
2023-01-26,1281.23,LinenServices,GENERAL_WARD
2023-01-26,10692.91,OxygenFlow,GENERAL_WARD
2023-01-26,6408.32,SterilePro,GENERAL_WARD
2023-01-26,1615.17,LabQuip,ICU
2023-01-26,630.24,SterilePro,ICU
2023-01-26,1846.07,PharmaCorp,LAB
2023-01-26,1553.06,OxygenFlow,PHARMACY
2023-01-26,2199.37,SterilePro,PHARMACY
2023-01-27,12784.44,LinenServices,GENERAL_WARD
2023-01-27,3307.96,MedTech Solutions,GENERAL_WARD
2023-01-27,2732.69,PharmaCorp,GENERAL_WARD
2023-01-27,1381.58,LinenServices,ICU
2023-01-27,1318.08,LabQuip,ICU
2023-01-27,2330.11,MedTech Solutions,ICU
2023-01-27,2476.06,LabQuip,LAB
2023-01-27,3148.55,SterilePro,LAB
2023-01-27,1816.43,LinenServices,PHARMACY
2023-01-27,2584.26,SterilePro,PHARMACY
2023-01-27,6370.0,PharmaCorp,PHARMACY
2023-01-28,2492.59,LabQuip,GENERAL_WARD
2023-01-28,4562.02,MedTech Solutions,GENERAL_WARD
2023-01-28,3039.97,PharmaCorp,GENERAL_WARD
2023-01-28,1731.32,LinenServices,ICU
2023-01-28,624.94,LinenServices,LAB
2023-01-28,1718.17,OxygenFlow,LAB
2023-01-28,10296.63,PharmaCorp,LAB
2023-01-28,1593.29,LinenServices,PHARMACY
2023-01-28,3207.09,LabQuip,PHARMACY
2023-01-29,2626.66,LabQuip,GENERAL_WARD
2023-01-29,736.43,SterilePro,GENERAL_WARD
2023-01-29,5336.22,PharmaCorp,GENERAL_WARD
2023-01-29,1560.06,MedTech Solutions,ICU
2023-01-29,397.94,PharmaCorp,ICU
2023-01-29,2498.02,LabQuip,LAB
2023-01-29,3286.14,SterilePro,LAB
2023-01-29,3675.29,LabQuip,PHARMACY
2023-01-29,2006.15,SterilePro,PHARMACY
2023-01-30,1495.06,OxygenFlow,GENERAL_WARD
2023-01-30,809.22,MedTech Solutions,GENERAL_WARD
2023-01-30,3702.99,LabQuip,ICU
2023-01-30,5220.85,PharmaCorp,ICU
2023-01-30,3186.91,LinenServices,LAB
2023-01-30,8670.77,LabQuip,LAB
2023-01-30,12331.53,SterilePro,LAB
2023-01-30,3062.99,MedTech Solutions,PHARMACY
2023-01-30,5464.78,PharmaCorp,PHARMACY
2023-01-31,3516.55,OxygenFlow,GENERAL_WARD
2023-01-31,734.22,MedTech Solutions,GENERAL_WARD
2023-01-31,2332.01,MedTech Solutions,ICU
2023-01-31,1586.08,SterilePro,ICU
2023-01-31,7218.49,LabQuip,LAB
2023-01-31,1091.04,SterilePro,LAB
2023-01-31,815.88,SterilePro,PHARMACY
2023-01-31,611.93,PharmaCorp,PHARMACY
2023-02-01,899.69,LabQuip,GENERAL_WARD
2023-02-01,12939.42,SterilePro,GENERAL_WARD
2023-02-01,398.93,LabQuip,ICU
2023-02-01,657.06,SterilePro,ICU
2023-02-01,443.7,MedTech Solutions,LAB
2023-02-01,3736.63,PharmaCorp,LAB
2023-02-01,7880.8,LinenServices,PHARMACY
2023-02-01,161669.64,MedTech Solutions,PHARMACY
2023-02-01,3378.11,PharmaCorp,PHARMACY
2023-02-02,2645.77,LinenServices,GENERAL_WARD
2023-02-02,289.78,SterilePro,GENERAL_WARD
2023-02-02,1007.56,LabQuip,ICU
2023-02-02,4173.14,MedTech Solutions,LAB
2023-02-02,1513.83,PharmaCorp,LAB
2023-02-02,3092.96,SterilePro,LAB
2023-02-02,355.5,OxygenFlow,PHARMACY
2023-02-03,10217.75,LinenServices,GENERAL_WARD
2023-02-03,1866.93,MedTech Solutions,GENERAL_WARD
2023-02-03,2272.82,SterilePro,GENERAL_WARD
2023-02-03,3391.54,LinenServices,ICU
2023-02-03,6816.41,SterilePro,ICU
2023-02-03,9192.0,MedTech Solutions,LAB
2023-02-03,2004.32,PharmaCorp,LAB
2023-02-03,3356.14,OxygenFlow,PHARMACY
2023-02-03,3921.96,MedTech Solutions,PHARMACY
2023-02-04,712.37,LinenServices,GENERAL_WARD
2023-02-04,2714.41,LabQuip,GENERAL_WARD
2023-02-04,574.85,MedTech Solutions,GENERAL_WARD
2023-02-04,14776.01,MedTech Solutions,ICU
2023-02-04,1346.95,PharmaCorp,ICU
2023-02-04,3818.24,LabQuip,LAB
2023-02-04,603.22,SterilePro,LAB
2023-02-04,1453.61,MedTech Solutions,PHARMACY
2023-02-05,1340.7,LabQuip,GENERAL_WARD
2023-02-05,641.75,SterilePro,GENERAL_WARD
2023-02-05,592.25,MedTech Solutions,ICU
2023-02-05,2166.2,PharmaCorp,ICU
2023-02-05,4397.64,MedTech Solutions,LAB
2023-02-05,1968.39,PharmaCorp,LAB
2023-02-05,2409.26,MedTech Solutions,PHARMACY
2023-02-05,1972.96,PharmaCorp,PHARMACY
2023-02-06,2733.04,MedTech Solutions,GENERAL_WARD
2023-02-06,2761.89,PharmaCorp,GENERAL_WARD
2023-02-06,598.24,MedTech Solutions,ICU
2023-02-06,2421.32,PharmaCorp,ICU
2023-02-06,642.57,MedTech Solutions,LAB
2023-02-06,1896.95,PharmaCorp,LAB
2023-02-06,1560.87,OxygenFlow,PHARMACY
2023-02-07,7770.93,LabQuip,GENERAL_WARD
2023-02-07,1830.18,SterilePro,GENERAL_WARD
2023-02-07,3067.31,OxygenFlow,ICU
2023-02-07,771.92,MedTech Solutions,LAB
2023-02-07,2271.06,PharmaCorp,LAB
2023-02-07,2958.18,LinenServices,PHARMACY
2023-02-08,786.86,MedTech Solutions,GENERAL_WARD
2023-02-08,574.99,PharmaCorp,GENERAL_WARD
2023-02-08,2054.88,LabQuip,ICU
2023-02-08,2323.37,SterilePro,ICU
2023-02-08,3771.8,LinenServices,LAB
2023-02-08,422.88,LabQuip,LAB
2023-02-08,1336.09,OxygenFlow,PHARMACY
2023-02-08,698.75,PharmaCorp,PHARMACY
2023-02-08,4202.17,LabQuip,PHARMACY
2023-02-09,7185.63,OxygenFlow,GENERAL_WARD
2023-02-09,1371.47,SterilePro,ICU
2023-02-09,7585.86,MedTech Solutions,LAB
2023-02-09,1436.09,MedTech Solutions,PHARMACY
2023-02-09,993.14,PharmaCorp,PHARMACY
2023-02-10,1156.72,LabQuip,GENERAL_WARD
2023-02-10,4269.15,PharmaCorp,GENERAL_WARD
2023-02-10,7720.92,LabQuip,ICU
2023-02-10,1031.56,MedTech Solutions,ICU
2023-02-10,1839.41,SterilePro,ICU
2023-02-10,1315.91,LinenServices,LAB
2023-02-10,2310.9,MedTech Solutions,LAB
2023-02-10,984.92,SterilePro,LAB
2023-02-10,6665.8,MedTech Solutions,PHARMACY
2023-02-10,876.3,PharmaCorp,PHARMACY
2023-02-11,592.04,LabQuip,GENERAL_WARD
2023-02-11,1269.21,SterilePro,GENERAL_WARD
2023-02-11,857.08,LabQuip,ICU
2023-02-11,2083.87,SterilePro,ICU
2023-02-11,11551.24,MedTech Solutions,LAB
2023-02-11,1414.22,PharmaCorp,LAB
2023-02-11,3718.42,LabQuip,PHARMACY
2023-02-11,2016.15,SterilePro,PHARMACY
2023-02-12,2310.22,MedTech Solutions,GENERAL_WARD
2023-02-12,1303.91,PharmaCorp,GENERAL_WARD
2023-02-12,19356.63,LabQuip,ICU
2023-02-12,2100.08,SterilePro,ICU
2023-02-12,834.02,PharmaCorp,ICU
2023-02-12,2554.98,MedTech Solutions,LAB
2023-02-12,2491.31,PharmaCorp,LAB
2023-02-12,389.3,LabQuip,PHARMACY
2023-02-12,1923.07,SterilePro,PHARMACY
2023-02-13,1156.2,MedTech Solutions,GENERAL_WARD
2023-02-13,5119.58,PharmaCorp,GENERAL_WARD
2023-02-13,3326.84,LabQuip,ICU
2023-02-13,536.81,SterilePro,ICU
2023-02-13,2373.1,MedTech Solutions,LAB
2023-02-13,2821.34,PharmaCorp,LAB
2023-02-13,1372.12,LinenServices,PHARMACY
2023-02-13,3443.96,MedTech Solutions,PHARMACY
2023-02-14,1676.92,MedTech Solutions,GENERAL_WARD
2023-02-14,978.5,PharmaCorp,GENERAL_WARD
2023-02-14,3528.49,SterilePro,ICU
2023-02-14,1972.24,MedTech Solutions,LAB
2023-02-14,3240.96,PharmaCorp,LAB
2023-02-14,3844.6,LinenServices,PHARMACY
2023-02-14,15707.26,SterilePro,PHARMACY
2023-02-15,2595.42,LabQuip,GENERAL_WARD
2023-02-15,1299.7,PharmaCorp,GENERAL_WARD
2023-02-15,1942.51,SterilePro,ICU
2023-02-15,4695.77,LinenServices,LAB
2023-02-15,569.27,MedTech Solutions,PHARMACY
2023-02-15,1210.58,PharmaCorp,PHARMACY
2023-02-16,663.93,PharmaCorp,GENERAL_WARD
2023-02-16,1821.59,LabQuip,ICU
2023-02-16,13572.79,SterilePro,ICU
2023-02-16,1603.4,PharmaCorp,ICU
2023-02-16,381.25,MedTech Solutions,LAB
2023-02-16,4296.49,SterilePro,PHARMACY
2023-02-17,6922.52,LinenServices,GENERAL_WARD
2023-02-17,1494.26,MedTech Solutions,GENERAL_WARD
2023-02-17,482.53,MedTech Solutions,ICU
2023-02-17,492.72,PharmaCorp,ICU
2023-02-17,247.92,LabQuip,LAB
2023-02-17,1511.72,SterilePro,LAB
2023-02-17,5842.18,LabQuip,PHARMACY
2023-02-17,8029.88,SterilePro,PHARMACY
2023-02-18,3844.13,LabQuip,GENERAL_WARD
2023-02-18,8070.01,SterilePro,GENERAL_WARD
2023-02-18,237.68,MedTech Solutions,ICU
2023-02-18,4010.95,PharmaCorp,ICU
2023-02-18,864.98,LinenServices,LAB
2023-02-18,1897.72,LabQuip,LAB
2023-02-18,2368.0,MedTech Solutions,PHARMACY
2023-02-18,299.71,PharmaCorp,PHARMACY
2023-02-19,3681.12,MedTech Solutions,GENERAL_WARD
2023-02-19,333.74,PharmaCorp,GENERAL_WARD
2023-02-19,457.41,LabQuip,ICU
2023-02-19,4403.44,OxygenFlow,ICU
2023-02-19,1114.67,SterilePro,ICU
2023-02-19,1160.17,LinenServices,LAB
2023-02-19,3004.32,MedTech Solutions,LAB
2023-02-19,3852.43,SterilePro,LAB
2023-02-19,696.14,MedTech Solutions,PHARMACY
2023-02-19,826.01,PharmaCorp,PHARMACY
2023-02-20,3671.26,MedTech Solutions,GENERAL_WARD
2023-02-20,13629.66,PharmaCorp,GENERAL_WARD
2023-02-20,1830.91,LinenServices,ICU
2023-02-20,1384.94,OxygenFlow,ICU
2023-02-20,374.31,LinenServices,LAB
2023-02-20,2719.48,MedTech Solutions,LAB
2023-02-20,6923.0,OxygenFlow,PHARMACY
2023-02-20,353.97,PharmaCorp,PHARMACY
2023-02-21,3629.11,LinenServices,GENERAL_WARD
2023-02-21,2441.88,LabQuip,ICU
2023-02-21,5683.84,MedTech Solutions,ICU
2023-02-21,1782.9,PharmaCorp,ICU
2023-02-21,1669.3,PharmaCorp,LAB
2023-02-21,452.63,LinenServices,PHARMACY
2023-02-21,6486.22,OxygenFlow,PHARMACY
2023-02-22,1345.63,MedTech Solutions,GENERAL_WARD
2023-02-22,3570.71,OxygenFlow,ICU
2023-02-22,404.28,LabQuip,LAB
2023-02-22,3190.77,PharmaCorp,LAB
2023-02-22,827.0,LabQuip,PHARMACY
2023-02-22,1043.09,SterilePro,PHARMACY
2023-02-23,871.64,MedTech Solutions,GENERAL_WARD
2023-02-23,1371.04,PharmaCorp,GENERAL_WARD
2023-02-23,2526.42,LabQuip,ICU
2023-02-23,3373.51,SterilePro,ICU
2023-02-23,1123.94,MedTech Solutions,LAB
2023-02-23,714.05,PharmaCorp,LAB
2023-02-23,924.96,OxygenFlow,PHARMACY
2023-02-23,3132.52,SterilePro,PHARMACY
2023-02-24,1549.22,LinenServices,GENERAL_WARD
2023-02-24,5304.77,OxygenFlow,GENERAL_WARD
2023-02-24,2250.19,PharmaCorp,GENERAL_WARD
2023-02-24,3359.94,LinenServices,ICU
2023-02-24,3213.8,MedTech Solutions,ICU
2023-02-24,1215.38,PharmaCorp,ICU
2023-02-24,3038.59,LabQuip,LAB
2023-02-24,1646.67,LinenServices,PHARMACY
2023-02-24,5770.74,LabQuip,PHARMACY
2023-02-24,886.75,MedTech Solutions,PHARMACY
2023-02-25,2016.66,LabQuip,GENERAL_WARD
2023-02-25,5646.14,SterilePro,GENERAL_WARD
2023-02-25,577.21,MedTech Solutions,ICU
2023-02-25,901.31,PharmaCorp,ICU
2023-02-25,2737.39,OxygenFlow,LAB
2023-02-25,850.8,PharmaCorp,LAB
2023-02-25,3741.6,SterilePro,LAB
2023-02-25,432.78,OxygenFlow,PHARMACY
2023-02-25,3468.58,MedTech Solutions,PHARMACY
2023-02-25,5042.76,LabQuip,PHARMACY
2023-02-26,2021.1,MedTech Solutions,GENERAL_WARD
2023-02-26,1621.0,PharmaCorp,GENERAL_WARD
2023-02-26,1178.23,LabQuip,ICU
2023-02-26,3397.09,MedTech Solutions,ICU
2023-02-26,1990.16,OxygenFlow,ICU
2023-02-26,2647.65,LinenServices,LAB
2023-02-26,6548.46,LabQuip,LAB
2023-02-26,467.04,PharmaCorp,LAB
2023-02-26,2420.61,SterilePro,PHARMACY
2023-02-27,9143.69,LinenServices,GENERAL_WARD
2023-02-27,1458.91,MedTech Solutions,ICU
2023-02-27,1380.74,PharmaCorp,ICU
2023-02-27,19313.63,LinenServices,LAB
2023-02-27,485.06,MedTech Solutions,LAB
2023-02-27,9873.47,SterilePro,LAB
2023-02-27,5260.94,SterilePro,PHARMACY
2023-02-27,2782.48,PharmaCorp,PHARMACY
2023-02-28,1602.23,SterilePro,GENERAL_WARD
2023-02-28,900.93,PharmaCorp,GENERAL_WARD
2023-02-28,789.07,MedTech Solutions,ICU
2023-02-28,1270.67,PharmaCorp,ICU
2023-02-28,3354.2,MedTech Solutions,LAB
2023-02-28,4618.31,PharmaCorp,LAB
2023-02-28,2246.15,MedTech Solutions,PHARMACY
2023-03-01,4215.02,MedTech Solutions,GENERAL_WARD
2023-03-01,1598.04,PharmaCorp,GENERAL_WARD
2023-03-01,756.74,LabQuip,ICU
2023-03-01,2938.42,SterilePro,ICU
2023-03-01,1085.24,LabQuip,LAB
2023-03-01,1468.7,SterilePro,LAB
2023-03-01,3749.16,OxygenFlow,PHARMACY
2023-03-02,1889.69,LinenServices,GENERAL_WARD
2023-03-02,2040.72,LinenServices,ICU
2023-03-02,1153.87,PharmaCorp,ICU
2023-03-02,3372.67,OxygenFlow,LAB
2023-03-02,794.95,MedTech Solutions,PHARMACY
2023-03-02,833.42,SterilePro,PHARMACY
2023-03-03,1901.25,LinenServices,GENERAL_WARD
2023-03-03,4552.5,MedTech Solutions,GENERAL_WARD
2023-03-03,3232.32,OxygenFlow,ICU
2023-03-03,2532.14,PharmaCorp,LAB
2023-03-03,267.53,MedTech Solutions,PHARMACY
2023-03-03,7377.78,PharmaCorp,PHARMACY
2023-03-04,1111.86,LabQuip,GENERAL_WARD
2023-03-04,3033.42,SterilePro,GENERAL_WARD
2023-03-04,5757.0,LabQuip,ICU
2023-03-04,12594.92,SterilePro,ICU
2023-03-04,3166.44,PharmaCorp,ICU
2023-03-04,3600.82,LabQuip,LAB
2023-03-04,421.21,SterilePro,LAB
2023-03-04,1749.38,MedTech Solutions,PHARMACY
2023-03-04,1015.79,PharmaCorp,PHARMACY
2023-03-05,2502.93,MedTech Solutions,GENERAL_WARD
2023-03-05,498.3,PharmaCorp,GENERAL_WARD
2023-03-05,3734.8,LinenServices,ICU
2023-03-05,1074.1,LabQuip,ICU
2023-03-05,4143.3,LabQuip,LAB
2023-03-05,807.71,PharmaCorp,LAB
2023-03-05,2292.77,SterilePro,LAB
2023-03-05,3685.08,PharmaCorp,PHARMACY
2023-03-06,2059.95,LinenServices,GENERAL_WARD
2023-03-06,20276.18,OxygenFlow,GENERAL_WARD
2023-03-06,1065.72,MedTech Solutions,GENERAL_WARD
2023-03-06,1413.3,LinenServices,ICU
2023-03-06,8036.29,OxygenFlow,ICU
2023-03-06,741.21,PharmaCorp,ICU
2023-03-06,5021.81,LabQuip,LAB
2023-03-06,16309.3,SterilePro,LAB
2023-03-06,1328.8,OxygenFlow,PHARMACY
2023-03-07,1984.27,LinenServices,GENERAL_WARD
2023-03-07,4911.67,OxygenFlow,GENERAL_WARD
2023-03-07,1686.46,PharmaCorp,GENERAL_WARD
2023-03-07,8963.36,LabQuip,ICU
2023-03-07,4559.47,SterilePro,ICU
2023-03-07,335.71,MedTech Solutions,LAB
2023-03-07,332.56,PharmaCorp,LAB
2023-03-07,1590.96,MedTech Solutions,PHARMACY
2023-03-07,1471.07,PharmaCorp,PHARMACY
2023-03-08,4704.24,LabQuip,GENERAL_WARD
2023-03-08,5386.39,MedTech Solutions,GENERAL_WARD
2023-03-08,2204.04,OxygenFlow,GENERAL_WARD
2023-03-08,8291.66,LabQuip,ICU
2023-03-08,330.03,SterilePro,ICU
2023-03-08,1677.33,SterilePro,LAB
2023-03-08,5184.2,LabQuip,PHARMACY
2023-03-08,6233.83,SterilePro,PHARMACY
2023-03-09,8493.22,LabQuip,GENERAL_WARD
2023-03-09,7218.08,LabQuip,ICU
2023-03-09,1207.04,SterilePro,ICU
2023-03-09,4756.23,MedTech Solutions,LAB
2023-03-09,7571.89,PharmaCorp,LAB
2023-03-09,560.29,SterilePro,PHARMACY
2023-03-10,564.32,MedTech Solutions,GENERAL_WARD
2023-03-10,6029.88,PharmaCorp,GENERAL_WARD
2023-03-10,2268.03,MedTech Solutions,ICU
2023-03-10,1308.5,PharmaCorp,ICU
2023-03-10,753.13,LabQuip,LAB
2023-03-10,1896.62,MedTech Solutions,LAB
